0.47058823529411764,34
0.2247191011235955,89
0.296875,64
0.23595505617977527,89
0.26666666666666666,90
0.4166666666666667,48
0.24719101123595505,89
0.22916666666666666,96
0.1891891891891892,111
0.7333333333333333,15
0.26744186046511625,86
0.36065573770491804,61
0.6363636363636364,22
0.273972602739726,73
0.5416666666666666,24
0.8,15
0.25,80
0.4857142857142857,35
0.22330097087378642,103
0.2463768115942029,69
0.42105263157894735,57
0.39473684210526316,38
0.4375,48
0.38461538461538464,52
0.34782608695652173,46
0.24096385542168675,83
0.35185185185185186,54
0.21052631578947367,95
0.43902439024390244,41
0.29333333333333333,75
0.3953488372093023,43
0.6086956521739131,23
0.4146341463414634,41
0.2235294117647059,85
0.22772277227722773,101
0.35555555555555557,45
0.28169014084507044,71
0.32786885245901637,61
0.3103448275862069,58
0.3283582089552239,67
0.40816326530612246,49
0.2391304347826087,92
0.27941176470588236,68
0.29411764705882354,68
0.19047619047619047,105
0.3888888888888889,36
0.2079207920792079,101
0.4418604651162791,43
0.30158730158730157,63
0.23711340206185566,97
0.29411764705882354,102
0.32727272727272727,55
0.5333333333333333,30
0.48,25
0.323943661971831,71
0.5517241379310345,29
0.20202020202020202,99
0.2535211267605634,71
0.4418604651162791,43
0.20430107526881722,93
0.22988505747126436,87
0.4146341463414634,41
0.21,100
0.375,56
0.20833333333333334,96
0.2111111111111111,90
0.5161290322580645,31
0.20754716981132076,106
0.30666666666666664,75
0.2833333333333333,60
0.2894736842105263,76
0.23,100
0.22772277227722773,101
0.4098360655737705,61
0.3076923076923077,65
0.20952380952380953,105
0.47619047619047616,21
0.31746031746031744,63
0.2839506172839506,81
0.3114754098360656,61
0.19811320754716982,106
0.43902439024390244,41
0.2777777777777778,72
0.25,84
0.40384615384615385,52
0.40476190476190477,42
0.22429906542056074,107
0.42857142857142855,35
0.21904761904761905,105
0.2261904761904762,84
0.25274725274725274,91
0.38,50
0.2261904761904762,84
0.30303030303030304,66
0.25287356321839083,87
0.6470588235294118,17
0.47368421052631576,38
0.4358974358974359,39
0.23863636363636365,88
0.4,40
0.24675324675324675,77
0.4375,48
0.4358974358974359,39
0.27631578947368424,76
0.24390243902439024,82
0.34615384615384615,78
0.3584905660377358,53
0.18181818181818182,110
0.23157894736842105,95
0.2391304347826087,92
0.32142857142857145,56
0.34545454545454546,55
0.8333333333333334,12
0.32,50
0.19801980198019803,101
0.47058823529411764,34
0.2459016393442623,61
0.6956521739130435,23
0.6111111111111112,18
0.4444444444444444,36
0.2840909090909091,88
0.4666666666666667,45
0.20224719101123595,89
0.4473684210526316,38
0.25,84
0.3018867924528302,53
0.3220338983050847,59
0.2727272727272727,66
0.21428571428571427,98
0.53125,32
0.3,80
0.2,110
0.3333333333333333,42
0.36363636363636365,44
0.3548387096774194,62
0.21875,96
0.29411764705882354,68
0.2,110
0.3695652173913043,46
0.3673469387755102,49
0.2268041237113402,97
0.47619047619047616,21
0.6153846153846154,26
0.3673469387755102,49
0.36065573770491804,61
0.3114754098360656,61
0.22,100
0.24705882352941178,85
0.2236842105263158,76
0.3508771929824561,57
0.2638888888888889,72
0.21238938053097345,113
0.2391304347826087,92
0.20212765957446807,94
0.375,40
0.24050632911392406,79
0.425,40
0.5909090909090909,22
0.2597402597402597,77
0.3953488372093023,43
0.20535714285714285,112
0.21839080459770116,87
0.3389830508474576,59
0.21296296296296297,108
0.1941747572815534,103
0.3157894736842105,57
0.21296296296296297,108
0.425,40
0.20192307692307693,104
0.4666666666666667,30
0.36363636363636365,44
0.5217391304347826,23
0.18604651162790697,86
0.25842696629213485,89
0.27710843373493976,83
0.18867924528301888,106
0.25,88
0.23,100
0.2625,80
0.2625,80
0.5789473684210527,19
0.5757575757575758,33
0.27419354838709675,62
0.4838709677419355,31
0.4375,32
0.22916666666666666,96
0.36538461538461536,52
0.27472527472527475,91
0.20909090909090908,110
0.6666666666666666,18
0.2876712328767123,73
0.2564102564102564,78
0.21495327102803738,107
0.38636363636363635,44
0.40816326530612246,49
0.5555555555555556,27
0.24210526315789474,95
0.29577464788732394,71
0.31746031746031744,63
0.3333333333333333,72
0.23300970873786409,103
0.4375,32
0.5652173913043478,23
0.3484848484848485,66
0.19090909090909092,110
0.2524271844660194,103
0.6153846153846154,26
0.5862068965517241,29
0.32075471698113206,53
0.5238095238095238,21
0.3076923076923077,65
0.29850746268656714,67
0.4375,32
0.23333333333333334,90
0.5161290322580645,31
0.525,40
0.5483870967741935,31
0.23711340206185566,97
0.1981981981981982,111
0.22123893805309736,113
0.37777777777777777,45
0.2972972972972973,37
0.42105263157894735,38
0.29333333333333333,75
0.22935779816513763,109
0.4,40
0.21782178217821782,101
0.5714285714285714,21
0.29333333333333333,75
0.3064516129032258,62
0.5333333333333333,30
0.2441860465116279,86
0.24468085106382978,94
0.30158730158730157,63
0.3541666666666667,48
0.4146341463414634,41
0.5666666666666667,30
0.28431372549019607,102
0.21212121212121213,99
0.21212121212121213,99
0.7692307692307693,13
0.26506024096385544,83
0.22115384615384615,104
0.36,50
0.22105263157894736,95
0.21052631578947367,95
0.5666666666666667,30
0.4,35
0.43478260869565216,46
0.4523809523809524,42
0.29333333333333333,75
0.2876712328767123,73
0.5,30
0.30985915492957744,71
0.21495327102803738,107
0.21359223300970873,103
0.4523809523809524,42
0.2558139534883721,86
0.3448275862068966,58
0.24468085106382978,94
0.24719101123595505,89
0.47368421052631576,38
0.26136363636363635,88
0.4878048780487805,41
0.24358974358974358,78
0.23,100
0.4722222222222222,36
0.5,32
0.35714285714285715,70
0.48,25
0.25882352941176473,85
0.2571428571428571,70
0.6842105263157895,19
0.4634146341463415,41
0.45161290322580644,31
0.29411764705882354,68
0.2835820895522388,67
0.52,25
0.3625,80
0.25,84
0.25925925925925924,81
0.23595505617977527,89
0.6086956521739131,23
0.23076923076923078,104
0.2413793103448276,87
0.2,100
0.3829787234042553,47
0.6,25
0.24358974358974358,78
0.20202020202020202,99
0.2891566265060241,83
0.40540540540540543,37
0.4318181818181818,44
0.4634146341463415,41
0.1926605504587156,109
0.1891891891891892,111
0.3037974683544304,79
0.2391304347826087,92
0.25,100
0.39473684210526316,38
0.3137254901960784,51
0.4722222222222222,36
0.2441860465116279,86
0.21782178217821782,101
0.43902439024390244,41
0.21839080459770116,87
0.3283582089552239,67
0.25806451612903225,93
0.33962264150943394,53
0.55,40
0.5357142857142857,28
0.20588235294117646,102
0.19626168224299065,107
0.19791666666666666,96
0.43902439024390244,41
0.19607843137254902,102
0.4146341463414634,41
