130,128,130,0.9846153846153847,1.0,1.0,1.0,0,0.0,130,0,950.919408370567
71,69,71,0.971830985915493,1.0,1.0,1.0,0,0.0,71,0,788.2276325015466
54,52,54,0.9629629629629629,1.0,1.0,1.0,0,0.0,54,0,449.99637740495655
66,64,66,0.9696969696969697,1.0,1.0,1.0,0,0.0,66,0,800.7409274771533
137,135,137,0.9854014598540146,1.0,1.0,1.0,0,0.0,137,0,1044.777801175158
130,128,130,0.9846153846153847,1.0,1.0,1.0,0,0.0,130,0,1512.2514412916044
38,36,38,0.9473684210526315,1.0,1.0,1.0,0,0.0,38,0,525.0163913147385
63,61,63,0.9682539682539683,1.0,1.0,1.0,0,0.0,63,0,953.7861941831396
35,33,35,0.9428571428571428,1.0,1.0,1.0,0,0.0,35,0,1192.9138669636427
132,130,132,0.9848484848484849,1.0,1.0,1.0,0,0.0,132,0,565.7011273493661
114,112,114,0.9824561403508771,1.0,1.0,1.0,0,0.0,114,0,1222.1122648700953
42,40,42,0.9523809523809523,1.0,1.0,1.0,0,0.0,42,0,295.66302758307256
28,26,28,0.9285714285714286,1.0,1.0,1.0,0,0.0,28,0,684.7339971973424
124,122,124,0.9838709677419355,1.0,1.0,1.0,0,0.0,124,0,1218.6073608376441
93,91,93,0.978494623655914,1.0,1.0,1.0,0,0.0,93,0,715.3404367323877
24,22,24,0.9166666666666666,1.0,1.0,1.0,0,0.0,24,0,1113.8117788630507
77,75,77,0.974025974025974,1.0,1.0,1.0,0,0.0,77,0,705.1368280985812
96,94,96,0.9791666666666666,1.0,1.0,1.0,0,0.0,96,0,952.1688834675799
89,87,89,0.9775280898876404,1.0,1.0,1.0,0,0.0,89,0,974.3289218782087
133,131,133,0.9849624060150376,1.0,1.0,1.0,0,0.0,133,0,1132.5057671892675
117,115,117,0.9829059829059829,1.0,1.0,1.0,0,0.0,117,0,773.0026728994794
48,46,48,0.9583333333333334,1.0,1.0,1.0,0,0.0,48,0,800.3966296261707
52,50,52,0.9615384615384616,1.0,1.0,1.0,0,0.0,52,0,998.1368702744118
80,78,80,0.975,1.0,1.0,1.0,0,0.0,80,0,624.1353688397965
124,122,124,0.9838709677419355,1.0,1.0,1.0,0,0.0,124,0,1311.040434203189
120,118,120,0.9833333333333333,1.0,1.0,1.0,0,0.0,120,0,913.5223432548495
122,120,122,0.9836065573770492,1.0,1.0,1.0,0,0.0,122,0,942.4187785604914
119,117,119,0.9831932773109243,1.0,1.0,1.0,0,0.0,119,0,1194.5542721910892
64,62,64,0.96875,1.0,1.0,1.0,0,0.0,64,0,654.2766040935423
119,117,119,0.9831932773109243,1.0,1.0,1.0,0,0.0,119,0,982.6630477430467
126,124,126,0.9841269841269841,1.0,1.0,1.0,0,0.0,126,0,491.6984636700472
100,98,100,0.98,1.0,1.0,1.0,0,0.0,100,0,733.6963214160706
59,57,59,0.9661016949152542,1.0,1.0,1.0,0,0.0,59,0,414.78287422888536
88,86,88,0.9772727272727273,1.0,1.0,1.0,0,0.0,88,0,860.0094215995784
113,111,113,0.9823008849557522,1.0,1.0,1.0,0,0.0,113,0,1267.2579922511381
79,77,79,0.9746835443037974,1.0,1.0,1.0,0,0.0,79,0,575.8688490436792
69,67,69,0.9710144927536232,1.0,1.0,1.0,0,0.0,69,0,1246.8380055252435
32,30,32,0.9375,1.0,1.0,1.0,0,0.0,32,0,963.7823520244883
49,47,49,0.9591836734693877,1.0,1.0,1.0,0,0.0,49,0,604.4958713837397
47,45,47,0.9574468085106383,1.0,1.0,1.0,0,0.0,47,0,744.039787011651
128,126,128,0.984375,1.0,1.0,1.0,0,0.0,128,0,924.352569027822
48,46,48,0.9583333333333334,1.0,1.0,1.0,0,0.0,48,0,839.5640339494262
56,54,56,0.9642857142857143,1.0,1.0,1.0,0,0.0,56,0,466.73620868270615
60,58,60,0.9666666666666667,1.0,1.0,1.0,0,0.0,60,0,774.1177703478107
93,91,93,0.978494623655914,1.0,1.0,1.0,0,0.0,93,0,830.1032038011404
28,26,28,0.9285714285714286,1.0,1.0,1.0,0,0.0,28,0,740.2150831585199
75,73,75,0.9733333333333334,1.0,1.0,1.0,0,0.0,75,0,732.166620063123
47,45,47,0.9574468085106383,1.0,1.0,1.0,0,0.0,47,0,658.2358567602893
82,80,82,0.975609756097561,1.0,1.0,1.0,0,0.0,82,0,658.6457708596189
135,133,135,0.9851851851851852,1.0,1.0,1.0,0,0.0,135,0,822.8006024231292
123,121,123,0.983739837398374,1.0,1.0,1.0,0,0.0,123,0,770.3622950246597
112,110,112,0.9821428571428571,1.0,1.0,1.0,0,0.0,112,0,645.2434605056037
88,86,88,0.9772727272727273,1.0,1.0,1.0,0,0.0,88,0,550.3599817155671
108,106,108,0.9814814814814815,1.0,1.0,1.0,0,0.0,108,0,463.2798672820074
133,131,133,0.9849624060150376,1.0,1.0,1.0,0,0.0,133,0,1251.938275280866
134,132,134,0.9850746268656716,1.0,1.0,1.0,0,0.0,134,0,1282.356700832024
58,56,58,0.9655172413793104,1.0,1.0,1.0,0,0.0,58,0,1003.15706226802
129,127,129,0.9844961240310077,1.0,1.0,1.0,0,0.0,129,0,1250.6437684241246
137,135,137,0.9854014598540146,1.0,1.0,1.0,0,0.0,137,0,490.89379934128465
57,55,57,0.9649122807017544,1.0,1.0,1.0,0,0.0,57,0,710.7438211888967
84,82,84,0.9761904761904762,1.0,1.0,1.0,0,0.0,84,0,581.8379567100526
120,118,120,0.9833333333333333,1.0,1.0,1.0,0,0.0,120,0,1115.8160102064894
94,92,94,0.9787234042553191,1.0,1.0,1.0,0,0.0,94,0,714.0156809795362
94,92,94,0.9787234042553191,1.0,1.0,1.0,0,0.0,94,0,886.6555700536101
69,67,69,0.9710144927536232,1.0,1.0,1.0,0,0.0,69,0,696.260085165884
27,25,27,0.9259259259259259,1.0,1.0,1.0,0,0.0,27,0,1069.4790545557817
25,23,25,0.92,1.0,1.0,1.0,0,0.0,25,0,779.0157519618928
108,106,108,0.9814814814814815,1.0,1.0,1.0,0,0.0,108,0,624.8250250365114
81,79,81,0.9753086419753086,1.0,1.0,1.0,0,0.0,81,0,548.4155176174722
27,25,27,0.9259259259259259,1.0,1.0,1.0,0,0.0,27,0,674.6652108866474
66,64,66,0.9696969696969697,1.0,1.0,1.0,0,0.0,66,0,475.4672582307917
70,68,70,0.9714285714285714,1.0,1.0,1.0,0,0.0,70,0,992.6821750168187
68,66,68,0.9705882352941176,1.0,1.0,1.0,0,0.0,68,0,629.6563418380704
48,46,48,0.9583333333333334,1.0,1.0,1.0,0,0.0,48,0,842.6047200887701
82,80,82,0.975609756097561,1.0,1.0,1.0,0,0.0,82,0,764.6998503898669
24,22,24,0.9166666666666666,1.0,1.0,1.0,0,0.0,24,0,637.340890701895
40,38,40,0.95,1.0,1.0,1.0,0,0.0,40,0,440.30537042623496
24,22,24,0.9166666666666666,1.0,1.0,1.0,0,0.0,24,0,936.2650980659025
110,108,110,0.9818181818181818,1.0,1.0,1.0,0,0.0,110,0,1278.7494923263766
96,94,96,0.9791666666666666,1.0,1.0,1.0,0,0.0,96,0,621.1145168252588
46,44,46,0.9565217391304348,1.0,1.0,1.0,0,0.0,46,0,653.7741780384224
33,31,33,0.9393939393939394,1.0,1.0,1.0,0,0.0,33,0,747.7167315122906
56,54,56,0.9642857142857143,1.0,1.0,1.0,0,0.0,56,0,761.2342434663533
80,78,80,0.975,1.0,1.0,1.0,0,0.0,80,0,1083.689890267197
29,27,29,0.9310344827586207,1.0,1.0,1.0,0,0.0,29,0,570.5829280349441
70,68,70,0.9714285714285714,1.0,1.0,1.0,0,0.0,70,0,874.9458927381534
75,73,75,0.9733333333333334,1.0,1.0,1.0,0,0.0,75,0,737.4786347311474
108,106,108,0.9814814814814815,1.0,1.0,1.0,0,0.0,108,0,641.3584904746559
97,95,97,0.979381443298969,1.0,1.0,1.0,0,0.0,97,0,705.153965613202
106,104,106,0.9811320754716981,1.0,1.0,1.0,0,0.0,106,0,1143.9126362230077
120,118,120,0.9833333333333333,1.0,1.0,1.0,0,0.0,120,0,678.962151276556
68,66,68,0.9705882352941176,1.0,1.0,1.0,0,0.0,68,0,385.9855582894662
29,27,29,0.9310344827586207,1.0,1.0,1.0,0,0.0,29,0,821.1399602435423
71,69,71,0.971830985915493,1.0,1.0,1.0,0,0.0,71,0,1155.0201104293685
57,55,57,0.9649122807017544,1.0,1.0,1.0,0,0.0,57,0,412.4629881592816
102,100,102,0.9803921568627451,1.0,1.0,1.0,0,0.0,102,0,619.1810649552135
72,70,72,0.9722222222222222,1.0,1.0,1.0,0,0.0,72,0,646.9080406719565
126,124,126,0.9841269841269841,1.0,1.0,1.0,0,0.0,126,0,907.2931890414004
99,97,99,0.9797979797979798,1.0,1.0,1.0,0,0.0,99,0,397.23887400755984
63,61,63,0.9682539682539683,1.0,1.0,1.0,0,0.0,63,0,779.2169465372095
122,120,122,0.9836065573770492,1.0,1.0,1.0,0,0.0,122,0,1111.687089522288
69,67,69,0.9710144927536232,1.0,1.0,1.0,0,0.0,69,0,935.1565592180967
116,114,116,0.9827586206896551,1.0,1.0,1.0,0,0.0,116,0,927.7351625688453
23,21,23,0.9130434782608695,1.0,1.0,1.0,0,0.0,23,0,688.3354874236591
126,124,126,0.9841269841269841,1.0,1.0,1.0,0,0.0,126,0,749.7656200635612
98,96,98,0.9795918367346939,1.0,1.0,1.0,0,0.0,98,0,960.9293965958454
58,56,58,0.9655172413793104,1.0,1.0,1.0,0,0.0,58,0,1000.1174146407748
65,63,65,0.9692307692307692,1.0,1.0,1.0,0,0.0,65,0,640.2107309358432
51,49,51,0.9607843137254902,1.0,1.0,1.0,0,0.0,51,0,670.4194134591561
128,126,128,0.984375,1.0,1.0,1.0,0,0.0,128,0,752.8370723470932
78,76,78,0.9743589743589743,1.0,1.0,1.0,0,0.0,78,0,1145.9948620250407
90,88,90,0.9777777777777777,1.0,1.0,1.0,0,0.0,90,0,792.9245338867626
49,47,49,0.9591836734693877,1.0,1.0,1.0,0,0.0,49,0,1110.5857337816258
37,35,37,0.9459459459459459,1.0,1.0,1.0,0,0.0,37,0,772.1634499957687
88,86,88,0.9772727272727273,1.0,1.0,1.0,0,0.0,88,0,921.1706165163432
100,98,100,0.98,1.0,1.0,1.0,0,0.0,100,0,1486.4242955893808
59,57,59,0.9661016949152542,1.0,1.0,1.0,0,0.0,59,0,735.7996606689197
8,6,8,0.75,1.0,1.0,1.0,0,0.0,8,0,997.1735663208358
45,43,45,0.9555555555555556,1.0,1.0,1.0,0,0.0,45,0,1264.6597913495293
119,117,119,0.9831932773109243,1.0,1.0,1.0,0,0.0,119,0,410.96860161790136
64,62,64,0.96875,1.0,1.0,1.0,0,0.0,64,0,568.7073151610163
41,39,41,0.9512195121951219,1.0,1.0,1.0,0,0.0,41,0,1169.9757112166394
79,77,79,0.9746835443037974,1.0,1.0,1.0,0,0.0,79,0,644.9020215853336
76,74,76,0.9736842105263158,1.0,1.0,1.0,0,0.0,76,0,660.2160104411552
55,53,55,0.9636363636363636,1.0,1.0,1.0,0,0.0,55,0,723.2117118391977
104,102,104,0.9807692307692307,1.0,1.0,1.0,0,0.0,104,0,695.4903160501101
85,83,85,0.9764705882352941,1.0,1.0,1.0,0,0.0,85,0,1117.812754971347
64,62,64,0.96875,1.0,1.0,1.0,0,0.0,64,0,796.4307506549878
114,112,114,0.9824561403508771,1.0,1.0,1.0,0,0.0,114,0,976.6154505570208
125,123,125,0.984,1.0,1.0,1.0,0,0.0,125,0,1351.2072491335848
110,108,110,0.9818181818181818,1.0,1.0,1.0,0,0.0,110,0,1636.5471850205865
40,38,40,0.95,1.0,1.0,1.0,0,0.0,40,0,927.0479672233615
135,133,135,0.9851851851851852,1.0,1.0,1.0,0,0.0,135,0,991.2771440520658
59,57,59,0.9661016949152542,1.0,1.0,1.0,0,0.0,59,0,473.5542738561886
108,106,108,0.9814814814814815,1.0,1.0,1.0,0,0.0,108,0,627.7409328242674
63,61,63,0.9682539682539683,1.0,1.0,1.0,0,0.0,63,0,824.102439356261
95,93,95,0.9789473684210527,1.0,1.0,1.0,0,0.0,95,0,1131.6072664141175
39,37,39,0.9487179487179487,1.0,1.0,1.0,0,0.0,39,0,796.7930404336561
57,55,57,0.9649122807017544,1.0,1.0,1.0,0,0.0,57,0,1075.176086529069
116,114,116,0.9827586206896551,1.0,1.0,1.0,0,0.0,116,0,996.6575781283668
67,65,67,0.9701492537313433,1.0,1.0,1.0,0,0.0,67,0,888.6308924319486
45,43,45,0.9555555555555556,1.0,1.0,1.0,0,0.0,45,0,660.7498424526888
61,59,61,0.9672131147540983,1.0,1.0,1.0,0,0.0,61,0,848.3746117027108
43,41,43,0.9534883720930233,1.0,1.0,1.0,0,0.0,43,0,294.37760882697444
62,60,62,0.967741935483871,1.0,1.0,1.0,0,0.0,62,0,932.5131430369742
85,83,85,0.9764705882352941,1.0,1.0,1.0,0,0.0,85,0,960.2479280102818
118,116,118,0.9830508474576272,1.0,1.0,1.0,0,0.0,118,0,1479.6342697983494
56,54,56,0.9642857142857143,1.0,1.0,1.0,0,0.0,56,0,629.3679566373903
69,67,69,0.9710144927536232,1.0,1.0,1.0,0,0.0,69,0,1449.0185781900057
100,98,100,0.98,1.0,1.0,1.0,0,0.0,100,0,1038.8135754965733
69,67,69,0.9710144927536232,1.0,1.0,1.0,0,0.0,69,0,1367.3241798719757
100,98,100,0.98,1.0,1.0,1.0,0,0.0,100,0,1486.4242955893808
60,58,60,0.9666666666666667,1.0,1.0,1.0,0,0.0,60,0,418.075103898194
50,48,50,0.96,1.0,1.0,1.0,0,0.0,50,0,1189.6559287580476
115,113,115,0.9826086956521739,1.0,1.0,1.0,0,0.0,115,0,1476.5493220211274
80,78,80,0.975,1.0,1.0,1.0,0,0.0,80,0,1151.5390298699872
129,127,129,0.9844961240310077,1.0,1.0,1.0,0,0.0,129,0,1395.3041827628495
49,47,49,0.9591836734693877,1.0,1.0,1.0,0,0.0,49,0,713.1978477735186
53,51,53,0.9622641509433962,1.0,1.0,1.0,0,0.0,53,0,556.8042740734248
76,74,76,0.9736842105263158,1.0,1.0,1.0,0,0.0,76,0,693.2916526089044
87,85,87,0.9770114942528736,1.0,1.0,1.0,0,0.0,87,0,718.4535415238703
77,75,77,0.974025974025974,1.0,1.0,1.0,0,0.0,77,0,1021.9531707435503
130,128,130,0.9846153846153847,1.0,1.0,1.0,0,0.0,130,0,1297.6932837114884
67,65,67,0.9701492537313433,1.0,1.0,1.0,0,0.0,67,0,1100.9129054234525
124,122,124,0.9838709677419355,1.0,1.0,1.0,0,0.0,124,0,937.1409911879839
114,112,114,0.9824561403508771,1.0,1.0,1.0,0,0.0,114,0,1101.4231322024825
109,107,109,0.981651376146789,1.0,1.0,1.0,0,0.0,109,0,966.6573519442245
70,68,70,0.9714285714285714,1.0,1.0,1.0,0,0.0,70,0,616.2782686648529
85,83,85,0.9764705882352941,1.0,1.0,1.0,0,0.0,85,0,973.9325604695459
32,30,32,0.9375,1.0,1.0,1.0,0,0.0,32,0,707.3995287244627
102,100,102,0.9803921568627451,1.0,1.0,1.0,0,0.0,102,0,838.8915630354852
136,134,136,0.9852941176470589,1.0,1.0,1.0,0,0.0,136,0,769.0590625385726
78,76,78,0.9743589743589743,1.0,1.0,1.0,0,0.0,78,0,670.6787999913973
44,42,44,0.9545454545454546,1.0,1.0,1.0,0,0.0,44,0,623.6836281261234
129,127,129,0.9844961240310077,1.0,1.0,1.0,0,0.0,129,0,1112.5660971172506
45,43,45,0.9555555555555556,1.0,1.0,1.0,0,0.0,45,0,707.8829115717577
29,27,29,0.9310344827586207,1.0,1.0,1.0,0,0.0,29,0,514.0789285979403
37,35,37,0.9459459459459459,1.0,1.0,1.0,0,0.0,37,0,636.4396302753462
106,104,106,0.9811320754716981,1.0,1.0,1.0,0,0.0,106,0,600.3700310450288
114,112,114,0.9824561403508771,1.0,1.0,1.0,0,0.0,114,0,1547.8574520574975
92,90,92,0.9782608695652174,1.0,1.0,1.0,0,0.0,92,0,1262.8752088516394
39,37,39,0.9487179487179487,1.0,1.0,1.0,0,0.0,39,0,1315.2121679098004
45,43,45,0.9555555555555556,1.0,1.0,1.0,0,0.0,45,0,782.4463069863216
81,79,81,0.9753086419753086,1.0,1.0,1.0,0,0.0,81,0,1068.0382791563432
103,101,103,0.9805825242718447,1.0,1.0,1.0,0,0.0,103,0,727.1748363764019
103,101,103,0.9805825242718447,1.0,1.0,1.0,0,0.0,103,0,388.5769080708002
51,49,51,0.9607843137254902,1.0,1.0,1.0,0,0.0,51,0,1203.134822555503
64,62,64,0.96875,1.0,1.0,1.0,0,0.0,64,0,501.4133797914329
99,97,99,0.9797979797979798,1.0,1.0,1.0,0,0.0,99,0,1070.907822785569
111,109,111,0.9819819819819819,1.0,1.0,1.0,0,0.0,111,0,1068.1947698820652
66,64,66,0.9696969696969697,1.0,1.0,1.0,0,0.0,66,0,902.2756752740528
119,117,119,0.9831932773109243,1.0,1.0,1.0,0,0.0,119,0,1201.533373321304
118,116,118,0.9830508474576272,1.0,1.0,1.0,0,0.0,118,0,1149.4902030952996
105,103,105,0.9809523809523809,1.0,1.0,1.0,0,0.0,105,0,664.2384691922936
81,79,81,0.9753086419753086,1.0,1.0,1.0,0,0.0,81,0,1183.2285215998595
127,125,127,0.984251968503937,1.0,1.0,1.0,0,0.0,127,0,1213.6723153557462
122,120,122,0.9836065573770492,1.0,1.0,1.0,0,0.0,122,0,425.43348088821136
54,52,54,0.9629629629629629,1.0,1.0,1.0,0,0.0,54,0,1148.8518450582428
101,99,101,0.9801980198019802,1.0,1.0,1.0,0,0.0,101,0,934.4600111608329
98,96,98,0.9795918367346939,1.0,1.0,1.0,0,0.0,98,0,1340.047835865263
42,40,42,0.9523809523809523,1.0,1.0,1.0,0,0.0,42,0,707.7720086452048
58,56,58,0.9655172413793104,1.0,1.0,1.0,0,0.0,58,0,745.7112972322909
59,57,59,0.9661016949152542,1.0,1.0,1.0,0,0.0,59,0,1113.0321807892146
105,103,105,0.9809523809523809,1.0,1.0,1.0,0,0.0,105,0,570.2187943710384
54,52,54,0.9629629629629629,1.0,1.0,1.0,0,0.0,54,0,838.0720778376781
36,34,36,0.9444444444444444,1.0,1.0,1.0,0,0.0,36,0,489.89229303082766
96,94,96,0.9791666666666666,1.0,1.0,1.0,0,0.0,96,0,768.5755916317148
123,121,123,0.983739837398374,1.0,1.0,1.0,0,0.0,123,0,1083.8288375572884
27,25,27,0.9259259259259259,1.0,1.0,1.0,0,0.0,27,0,632.155065893967
94,92,94,0.9787234042553191,1.0,1.0,1.0,0,0.0,94,0,550.1242054742944
41,39,41,0.9512195121951219,1.0,1.0,1.0,0,0.0,41,0,544.8102569711424
115,113,115,0.9826086956521739,1.0,1.0,1.0,0,0.0,115,0,989.4437693247518
65,63,65,0.9692307692307692,1.0,1.0,1.0,0,0.0,65,0,777.8469312962242
61,59,61,0.9672131147540983,1.0,1.0,1.0,0,0.0,61,0,718.0446198719037
63,61,63,0.9682539682539683,1.0,1.0,1.0,0,0.0,63,0,703.702161741109
62,60,62,0.967741935483871,1.0,1.0,1.0,0,0.0,62,0,991.7976507499072
92,90,92,0.9782608695652174,1.0,1.0,1.0,0,0.0,92,0,1436.7599084266683
93,91,93,0.978494623655914,1.0,1.0,1.0,0,0.0,93,0,360.6580044362464
76,74,76,0.9736842105263158,1.0,1.0,1.0,0,0.0,76,0,593.2903824850696
54,52,54,0.9629629629629629,1.0,1.0,1.0,0,0.0,54,0,891.6734307286836
56,54,56,0.9642857142857143,1.0,1.0,1.0,0,0.0,56,0,839.2083822868607
63,61,63,0.9682539682539683,1.0,1.0,1.0,0,0.0,63,0,508.679606880449
108,106,108,0.9814814814814815,1.0,1.0,1.0,0,0.0,108,0,1010.7624887827509
136,134,136,0.9852941176470589,1.0,1.0,1.0,0,0.0,136,0,1031.9746570445486
51,49,51,0.9607843137254902,1.0,1.0,1.0,0,0.0,51,0,813.9958232498036
122,120,122,0.9836065573770492,1.0,1.0,1.0,0,0.0,122,0,472.5817110935037
85,83,85,0.9764705882352941,1.0,1.0,1.0,0,0.0,85,0,570.4293943620667
111,109,111,0.9819819819819819,1.0,1.0,1.0,0,0.0,111,0,1262.5614385037627
40,38,40,0.95,1.0,1.0,1.0,0,0.0,40,0,275.33729294207416
113,111,113,0.9823008849557522,1.0,1.0,1.0,0,0.0,113,0,1082.9375189435914
85,83,85,0.9764705882352941,1.0,1.0,1.0,0,0.0,85,0,772.7478677858727
48,46,48,0.9583333333333334,1.0,1.0,1.0,0,0.0,48,0,1025.800786927285
115,113,115,0.9826086956521739,1.0,1.0,1.0,0,0.0,115,0,786.3236200031124
82,80,82,0.975609756097561,1.0,1.0,1.0,0,0.0,82,0,982.7908924108015
32,30,32,0.9375,1.0,1.0,1.0,0,0.0,32,0,650.406564300227
106,104,106,0.9811320754716981,1.0,1.0,1.0,0,0.0,106,0,880.2845581696743
133,131,133,0.9849624060150376,1.0,1.0,1.0,0,0.0,133,0,1256.579489027678
39,37,39,0.9487179487179487,1.0,1.0,1.0,0,0.0,39,0,580.230365598208
136,134,136,0.9852941176470589,1.0,1.0,1.0,0,0.0,136,0,868.7261535995428
40,38,40,0.95,1.0,1.0,1.0,0,0.0,40,0,555.4413414192837
92,90,92,0.9782608695652174,1.0,1.0,1.0,0,0.0,92,0,556.7894270960618
113,111,113,0.9823008849557522,1.0,1.0,1.0,0,0.0,113,0,813.7745922581187
105,103,105,0.9809523809523809,1.0,1.0,1.0,0,0.0,105,0,733.1036394948551
77,75,77,0.974025974025974,1.0,1.0,1.0,0,0.0,77,0,821.0472893612867
132,130,132,0.9848484848484849,1.0,1.0,1.0,0,0.0,132,0,690.5288354175442
30,28,30,0.9333333333333333,1.0,1.0,1.0,0,0.0,30,0,731.4083855918673
43,41,43,0.9534883720930233,1.0,1.0,1.0,0,0.0,43,0,575.9025804653365
81,79,81,0.9753086419753086,1.0,1.0,1.0,0,0.0,81,0,540.251745431285
77,75,77,0.974025974025974,1.0,1.0,1.0,0,0.0,77,0,654.2190826617157
93,91,93,0.978494623655914,1.0,1.0,1.0,0,0.0,93,0,587.0885461679491
72,70,72,0.9722222222222222,1.0,1.0,1.0,0,0.0,72,0,736.8093753009864
33,31,33,0.9393939393939394,1.0,1.0,1.0,0,0.0,33,0,503.75449748894675
70,68,70,0.9714285714285714,1.0,1.0,1.0,0,0.0,70,0,686.1884209026708
21,19,21,0.9047619047619048,1.0,1.0,1.0,0,0.0,21,0,694.6256666345
51,49,51,0.9607843137254902,1.0,1.0,1.0,0,0.0,51,0,594.7787226522629
48,46,48,0.9583333333333334,1.0,1.0,1.0,0,0.0,48,0,818.6241722307693
78,76,78,0.9743589743589743,1.0,1.0,1.0,0,0.0,78,0,462.95103085609
119,117,119,0.9831932773109243,1.0,1.0,1.0,0,0.0,119,0,1096.3502491319298
99,97,99,0.9797979797979798,1.0,1.0,1.0,0,0.0,99,0,573.5391755130806
13,11,13,0.8461538461538461,1.0,1.0,1.0,0,0.0,13,0,652.2181118873154
92,90,92,0.9782608695652174,1.0,1.0,1.0,0,0.0,92,0,471.1252813760464
123,121,123,0.983739837398374,1.0,1.0,1.0,0,0.0,123,0,1065.6512329892546
35,33,35,0.9428571428571428,1.0,1.0,1.0,0,0.0,35,0,1154.9757071069535
71,69,71,0.971830985915493,1.0,1.0,1.0,0,0.0,71,0,927.3402288145073
28,26,28,0.9285714285714286,1.0,1.0,1.0,0,0.0,28,0,523.5558218168703
41,39,41,0.9512195121951219,1.0,1.0,1.0,0,0.0,41,0,931.3591889580963
133,131,133,0.9849624060150376,1.0,1.0,1.0,0,0.0,133,0,1264.2057846320122
40,38,40,0.95,1.0,1.0,1.0,0,0.0,40,0,1107.4387038197096
121,119,121,0.9834710743801653,1.0,1.0,1.0,0,0.0,121,0,1459.3295882752973
57,55,57,0.9649122807017544,1.0,1.0,1.0,0,0.0,57,0,591.5814159119154
40,38,40,0.95,1.0,1.0,1.0,0,0.0,40,0,581.9895818749864
92,90,92,0.9782608695652174,1.0,1.0,1.0,0,0.0,92,0,1123.1176926117091
126,124,126,0.9841269841269841,1.0,1.0,1.0,0,0.0,126,0,993.6553242353699
58,56,58,0.9655172413793104,1.0,1.0,1.0,0,0.0,58,0,648.4140274058002
111,109,111,0.9819819819819819,1.0,1.0,1.0,0,0.0,111,0,473.65896558512964
25,23,25,0.92,1.0,1.0,1.0,0,0.0,25,0,510.79953777112814
49,47,49,0.9591836734693877,1.0,1.0,1.0,0,0.0,49,0,647.3764815850096
82,80,82,0.975609756097561,1.0,1.0,1.0,0,0.0,82,0,680.0663823021612
73,71,73,0.9726027397260274,1.0,1.0,1.0,0,0.0,73,0,1283.340769403067
135,133,135,0.9851851851851852,1.0,1.0,1.0,0,0.0,135,0,1185.5849807288005
134,132,134,0.9850746268656716,1.0,1.0,1.0,0,0.0,134,0,501.2356809048974
116,114,116,0.9827586206896551,1.0,1.0,1.0,0,0.0,116,0,443.28003015408285
122,120,122,0.9836065573770492,1.0,1.0,1.0,0,0.0,122,0,1308.6400623788682
