username,time,tweet
NoBrainerMoolah,Thu Sep 01 05:29:42 IST 2011,i dress everyday like its the first day of school
NoBrainerMoolah,Thu Sep 01 03:21:44 IST 2011,sassy do you got your phone backeke
NoBrainerMoolah,Thu Sep 01 02:20:09 IST 2011,sassy kitty kitty kitty kitty -p
NoBrainerMoolah,Thu Sep 01 01:57:12 IST 2011,sassy lmbo copy kitty
NoBrainerMoolah,Thu Sep 01 01:49:41 IST 2011,today perfect day
NoBrainerMoolah,Wed Aug 31 18:37:13 IST 2011, is my fave
NoBrainerMoolah,Wed Aug 31 06:34:38 IST 2011,if wayne  is tunechi that make me sushi 
NoBrainerMoolah,Wed Aug 31 06:17:56 IST 2011,i got that sauce
NoBrainerMoolah,Wed Aug 31 05:45:59 IST 2011,hmmm is that right
NoBrainerMoolah,Wed Aug 31 02:21:12 IST 2011,im rocking out with the beatles
NoBrainerMoolah,Wed Aug 31 02:20:39 IST 2011,suck my beatle juice
NoBrainerMoolah,Mon Aug 29 09:58:12 IST 2011,sassy we will see tomorrow
NoBrainerMoolah,Mon Aug 29 09:57:23 IST 2011, 
NoBrainerMoolah,Mon Aug 29 09:56:58 IST 2011,sassy hmmm is that right
NoBrainerMoolah,Mon Aug 29 09:46:15 IST 2011,sassy you not bad haha
NoBrainerMoolah,Mon Aug 29 09:45:35 IST 2011, im in love with you
NoBrainerMoolah,Mon Aug 29 09:42:45 IST 2011,rt  true love doesnt have a happy ending  cause true love doesnt end 
NoBrainerMoolah,Sun Aug 28 01:43:23 IST 2011,everything that was planned  for this weekend  got changed
NoBrainerMoolah,Sat Aug 27 02:04:31 IST 2011,if i  hear another person with aint no way around it as they ringtoneim going to snap
NoBrainerMoolah,Fri Aug 26 17:45:06 IST 2011,sugar-free since 343
NoBrainerMoolah,Fri Aug 26 09:27:22 IST 2011,i  hate bossy hoes that dont recognize it
NoBrainerMoolah,Fri Aug 26 09:18:42 IST 2011,swagg 
NoBrainerMoolah,Fri Aug 26 09:12:02 IST 2011,second this happened this week
NoBrainerMoolah,Fri Aug 26 02:35:17 IST 2011,ross got a nigga boss ing n
NoBrainerMoolah,Fri Aug 26 00:41:09 IST 2011,alexis was  here
NoBrainerMoolah,Wed Aug 24 21:12:41 IST 2011,i want some toms now
NoBrainerMoolah,Wed Aug 24 21:08:48 IST 2011,tweet
NoBrainerMoolah,Wed Aug 24 21:08:46 IST 2011,im hungrier than a day bitch
NoBrainerMoolah,Wed Aug 24 10:03:14 IST 2011,i guess she sleep |
NoBrainerMoolah,Wed Aug 24 06:51:05 IST 2011,she trying to grab my  balls w/o a referee    -- joker
NoBrainerMoolah,Tue Aug 23 01:40:22 IST 2011,rt  i love to shop but i hate spending my money 
NoBrainerMoolah,Tue Aug 23 01:40:13 IST 2011,everybody listening to future been on thati wonder if i hop on that ja rule  who going to follow bandwagonniggas
NoBrainerMoolah,Sat Aug 20 02:14:03 IST 2011,this write nigga brought a pillow on marta smh
NoBrainerMoolah,Fri Aug 19 08:45:47 IST 2011,every road you go on is going to have some bumps the ones that dont have any you got to pay for love
NoBrainerMoolah,Thu Aug 18 20:04:28 IST 2011,we learning about  my ancestors  free my nigga onlongue
NoBrainerMoolah,Thu Aug 18 19:58:33 IST 2011,yousayrtay not my bff anymore as of 10 27
NoBrainerMoolah,Thu Aug 18 17:22:55 IST 2011,all these folks trying to rock with the  gators now
NoBrainerMoolah,Thu Aug 18 08:14:09 IST 2011,i just ate some more
NoBrainerMoolah,Wed Aug 17 02:17:49 IST 2011,taytaymonet yeah and she told me that she used your neighbors deodorant
NoBrainerMoolah,Wed Aug 17 02:07:06 IST 2011,taytaymonet of courseyour sister said you went to college sunday
NoBrainerMoolah,Wed Aug 17 02:05:02 IST 2011,taytaymonet you looking out for mebut im using the voice text so im safe
NoBrainerMoolah,Wed Aug 17 02:02:13 IST 2011,my hair blowing in the  wind i m gong 80 in the camry
NoBrainerMoolah,Mon Aug 15 13:00:44 IST 2011,hey everyone youve gotta check out this article i made 360 today 
NoBrainerMoolah,Mon Aug 15 07:08:25 IST 2011,panthersvillie was deep
NoBrainerMoolah,Sun Aug 14 13:45:58 IST 2011,unemployed single mom earns 357/h from home find out how 
NoBrainerMoolah,Sun Aug 14 04:24:41 IST 2011,i dun wanna wake up to go to work tomorrowwwww  this ladys my rolemodel 
NoBrainerMoolah,Sat Aug 13 21:43:23 IST 2011,the movie the tooth fairy  is soo damn stupid
NoBrainerMoolah,Thu Aug 11 01:48:32 IST 2011,these moutha  fuckas failed general  math buti  passed   accelerated with a  96 nobodythatstupid
NoBrainerMoolah,Thu Aug 11 01:30:43 IST 2011,i m standing   outdoors  and its °96 outside i m just fucking  my  lacoste shirt
NoBrainerMoolah,Wed Aug 10 06:35:38 IST 2011,whats wrong with them
