username,time,tweet
danjm6,Thu Sep 01 05:29:53 IST 2011,fysop group at the gsu getting really pumped outside metcalfbu is back baby
danjm6,Thu Sep 01 05:29:05 IST 2011, can someone please e-mail me dmercbuedu to resolve this
danjm6,Thu Sep 01 05:28:31 IST 2011, have tried to contact your customer service department no luck cancelled membership in octobercharged monthly ever since
danjm6,Tue Aug 30 08:48:18 IST 2011,see you in october friends off to sao for september
danjm6,Sun Aug 28 23:52:01 IST 2011,rt  im still in the running take a second to vote health fitness and medical blogs « most valuable blogger « cbs boston htt 
danjm6,Sun Aug 28 23:51:22 IST 2011,feeling the effects of a great cape weekend mosquitobitesaretheworst
danjm6,Mon Aug 22 19:17:45 IST 2011,rt  want to check out a boston food truck but not sure what will be around take a look at the schedule 
danjm6,Mon Aug 22 18:11:07 IST 2011,the word of the day is productive at least it better be bring on the week  my couch offer still stands too btw
danjm6,Fri Aug 19 20:30:53 IST 2011,iwishtheywouldbringback the nba
danjm6,Fri Aug 19 20:10:20 IST 2011,whats up   i need that mvp this year how you been
danjm6,Fri Aug 19 20:09:10 IST 2011,tgif whats up for the weekend bu 
danjm6,Fri Aug 19 20:08:31 IST 2011, wanna crash in boston i got your spot right by your boy tb12 and i just got x-box wont make you pay rent 50/50 groceries
danjm6,Thu Aug 18 20:24:05 IST 2011,rt fyi hey  are you watching our live stream  gave you a shout-out tweet at us using timetobu  bitly/n7 
danjm6,Thu Aug 18 20:22:16 IST 2011,u stream summer send off yesterday w/  was awesome cant wait for september timetobu
danjm6,Sun Jun 26 13:15:41 IST 2011, get it son
danjm6,Tue Jun 21 23:34:37 IST 2011,iesh good question lol twitter confuses me
danjm6,Tue Jun 21 22:39:46 IST 2011,im gunna tweet like theres no tomorrow
danjm6,Sat Jun 11 20:33:53 IST 2011, is back baby android version days away party bus being planned boston leggo
danjm6,Mon Jun 06 18:59:15 IST 2011,  good luck today
danjm6,Fri Jun 03 20:13:04 IST 2011, wake up
danjm6,Mon May 30 03:23:17 IST 2011,tweet
danjm6,Sun May 22 17:41:56 IST 2011,congrats guys    b   bu2011 allgoodthingsmustcometoanend
danjm6,Fri May 20 19:09:05 IST 2011, haha i always have fun at ts im re-living senior year denial
danjm6,Fri May 20 19:08:06 IST 2011, congrats my brotha i knew youd graduate
danjm6,Sun May 15 23:31:27 IST 2011,headed to foxwoods with the buseniors
danjm6,Sat May 14 10:23:20 IST 2011, killed it tonight
danjm6,Fri May 13 23:06:09 IST 2011, tickets sold out for tonight at the paradise i knew i should have got um sooner damnit
danjm6,Tue May 10 17:41:06 IST 2011,at least were not taking finals today  
danjm6,Mon May 09 04:05:21 IST 2011, mavs wanted it more lakers mavs nba nbaplayoffs sweep
danjm6,Mon May 09 04:03:56 IST 2011,but what a way to go out swept by the mavs as the higher seed and embarrassed in game 4 in pjs last game 2 ejections 30 pt loss ouch
danjm6,Mon May 09 04:02:06 IST 2011,tough day for  put it in perspective and it doesnt look that bad 2 titles in 3 years and lost to the 3 seed in the 2nd rd lakers
danjm6,Sun May 08 22:46:04 IST 2011, cant help it looks like ur studying what right now social media and its effects on finals studying
danjm6,Sun May 08 22:17:10 IST 2011,good luck to my brother  competing in the america east track  field championships goterriers gobu  buathletics
danjm6,Sun May 08 22:14:10 IST 2011,all the cool kids are studying for bufinals i remember finals ahh to be young again
danjm6,Sun May 08 22:05:36 IST 2011, needs to come to boston if you havent heard his music you need to crazy
danjm6,Fri May 06 00:44:29 IST 2011, still havent seen u in the office jus sayin
danjm6,Thu May 05 18:40:51 IST 2011,    b bell  last day as an undergrad congrats
danjm6,Wed May 04 09:32:43 IST 2011, its always been american idol status
danjm6,Tue May 03 01:41:14 IST 2011,sounds like im missing a very emotional cc     but keeping up with buconvo
danjm6,Tue May 03 01:39:03 IST 2011,  a big thank you and help yourself to some terrier water
danjm6,Tue May 03 01:08:55 IST 2011,i follow u  which is all that matters
danjm6,Mon May 02 21:27:29 IST 2011,great day to start the new job  
danjm6,Tue Apr 26 06:16:34 IST 2011,going out to celebrate the new job  is pickin up the tab too cant ask for much more greatday
danjm6,Mon Apr 25 00:41:06 IST 2011,sweeeeeeeeeeeeeeeeeeeeeeeeeeeep lets go cs celtics
danjm6,Sat Apr 23 00:48:52 IST 2011, u already know i feel like i can stop using twitter cause u tweeted me and i am complete thank you
danjm6,Sat Apr 23 00:08:03 IST 2011, u run on dunkin 
danjm6,Sat Apr 23 00:07:18 IST 2011,meredith lepley
danjm6,Sat Apr 23 00:06:44 IST 2011, hope you spent that 3 hundo wisely my friend
danjm6,Sat Apr 23 00:06:04 IST 2011,  im not sure im ready for jos facebook honest
danjm6,Thu Apr 21 22:53:12 IST 2011, com karaoke tonight at ts sir 7-9 entertainment valuecant beat it
